battery_id,battery_formula,working_ion,max_voltage_step,elements,nelements,max_delta_volume,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,stability_charge,stability_discharge,material_ids
mp-782821_Li,Li0-1V2(OF)3,Li,0,"[Element V, Element O, Element F]",3,0.018844241,3.326765217,125.3475159,428.8338144,417.0017558,1426.629417,0.01875676,0.094074499,"[MPID(mp-850989), MPID(mp-782821)]"
mp-752989_Li,Li0-1Ti8O13,Li,0,"[Element Ti, Element O]",2,0.004870563,0.537421223,44.8283356,181.1306222,24.09169896,97.34344058,0.008284845,0.059788261,"[MPID(mp-752989), MPID(mp-755797)]"
mp-554278_Li,Li0-0.5TiO2,Li,0,"[Element Ti, Element O]",2,0.038278748,1.359864743,160.8031623,584.352911,218.670551,794.6409213,0,0.050547424,"[MPID(mp-554278), MPID(mp-1104112), MPID(mp-1222384), MPID(mp-1235089), MPID(mp-1235362)]"
mp-1355553_Li,Li1-3MnV(PO4)3,Li,0,"[Element Mn, Element V, Element P, Element O]",4,0.064132997,9.056240676,130.2254531,367.9812502,1179.353046,3332.526766,4.604982244,3.628938228,"[MPID(mp-1355553), MPID(mp-1357736), MPID(mp-1356314), MPID(mp-1355701), MPID(mp-1356279), MPID(mp-1357051), MPID(mp-1362245), MPID(mp-1356615)]"
mp-766543_Li,Li4-7Ti11O24,Li,0,"[Element Ti, Element O]",2,0.009706673,1.872955667,83.83238311,304.0549477,157.014337,569.4814373,0.037883124,0.029664108,"[MPID(mp-766548), MPID(mp-766543)]"
mp-764087_Li,Li0-1V2(OF)3,Li,0,"[Element V, Element O, Element F]",3,0.016047145,3.344771297,125.3475159,432.3060863,419.2587732,1445.964989,0.013082019,0.08702961,"[MPID(mp-764087), MPID(mp-776867)]"
mp-752937_Li,Li0-1V2O2F3,Li,0,"[Element V, Element O, Element F]",3,0.056765805,3.284075548,135.4855465,452.0727427,444.9447705,1484.64104,0.0905347,0.068549564,"[MPID(mp-753052), MPID(mp-752937)]"
mp-752891_Li,Li0.33-0.67TiO2,Li,0,"[Element Ti, Element O]",2,0.02576924,1.413359963,105.7343561,421.40292,149.4407057,595.5940155,0.038606152,0.035009107,"[MPID(mp-752891), MPID(mp-758089)]"
mp-759678_Li,Li4-8Ti15O32,Li,0,"[Element Ti, Element O]",2,0.007439051,2.633303698,83.39538991,294.6835158,219.6053887,775.9911921,0.078592246,0.010472803,"[MPID(mp-759678), MPID(mp-759713), MPID(mp-766828)]"
mp-772136_Li,Li0-12Mn7V(PO4)12,Li,0.68822307,"[Element Mn, Element V, Element P, Element O]",4,0.098964819,4.513534666,193.9260028,575.6786852,875.2917363,2598.345702,0.059187617,0.008107435,"[MPID(mp-772136), MPID(mp-780716), MPID(mp-1178090)]"
mp-776421_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.003658005,2.918734183,121.9272134,404.9601404,355.8731258,1181.971005,0,0.076503655,"[MPID(mp-1574993), MPID(mp-776421), MPID(mp-777821)]"
mp-761130_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.003621932,3.375443221,121.9272134,429.6385161,411.5583861,1450.220417,0.055049023,0.074690671,"[MPID(mp-761130), MPID(mp-863406)]"
mp-753080_Li,Li2-3V(OF)2,Li,0,"[Element V, Element O, Element F]",3,0.000823369,2.301920133,189.0622251,605.2257421,435.2061424,1393.181321,0.058052367,0.079842938,"[MPID(mp-1280578), MPID(mp-753080), MPID(mp-1306444), MPID(mp-1311685), MPID(mp-761260)]"
mp-754270_Li,Li0-1V2(OF)3,Li,0,"[Element V, Element O, Element F]",3,0.010774513,3.392066523,125.3475159,427.3581226,425.1871124,1449.627181,0.023281734,0.090840997,"[MPID(mp-754270), MPID(mp-754467)]"
mp-779071_Li,Li0-1V2(OF)3,Li,0,"[Element V, Element O, Element F]",3,0.004274725,3.344198997,125.3475159,426.4033802,419.1870368,1425.977756,0.014423404,0.088285541,"[MPID(mp-1101234), MPID(mp-779071)]"
mp-26211_Li,Li0-1NiP2O7,Li,0,"[Element Ni, Element P, Element O]",3,0.049424091,5.193559003,111.8696709,354.1990286,581.0017366,1839.553554,0.144786868,0.060438707,"[MPID(mp-26212), MPID(mp-26211)]"
mp-756587_Li,Li0-0.5TiO2,Li,0,"[Element Ti, Element O]",2,0.059411943,2.098045071,160.8031623,604.9779366,337.372282,1269.270978,0.111532323,0.040692226,"[MPID(mp-756587), MPID(mp-776170)]"
mp-753131_Li,Li0.75-1TiO2,Li,0,"[Element Ti, Element O]",2,0.011017811,1.699734523,77.18715914,308.2983448,131.1976792,524.0253401,0.046664868,0.00695869,"[MPID(mp-761891), MPID(mp-772030), MPID(mp-753131)]"
mp-390_Li,Li0-1TiO2,Li,0.27792334,"[Element Ti, Element O]",2,0.018046152,1.431566378,308.7486366,1255.59445,441.9941675,1797.4668,0.006389251,0,"[MPID(mp-390), MPID(mp-1193296), MPID(mp-38280), MPID(mp-34688), MPID(mp-1192813), MPID(mp-675692), MPID(mp-758044)]"
mp-754937_Li,Li0-0.33TiO2,Li,0.51100633,"[Element Ti, Element O]",2,0.035801606,1.982179073,108.7111831,422.0291501,215.4850322,836.5373498,0.064634872,0.031323149,"[MPID(mp-766454), MPID(mp-757527), MPID(mp-754937)]"
mp-757262_Li,Li0-2MnV2(PO4)3,Li,0,"[Element Mn, Element V, Element P, Element O]",4,0.052310394,2.409143143,117.6491371,371.1314121,283.4336119,894.1086967,0.007552464,0.060495244,"[MPID(mp-775212), MPID(mp-757262)]"
mp-2657_Li,Li0-0.75TiO2,Li,0,"[Element Ti, Element O]",2,0.111066153,1.026650177,236.284761,934.549835,242.5817916,959.4557532,0.037212773,0.127006447,"[MPID(mp-2657), MPID(mp-558256), MPID(mp-1041565), MPID(mp-675334)]"
mp-752823_Li,Li1-2V(OF)2,Li,0,"[Element V, Element O, Element F]",3,0.060753576,3.220165581,198.795867,600.1327955,640.1556085,1932.526972,0,0.082256503,"[MPID(mp-1539853), MPID(mp-752823), MPID(mp-772395), MPID(mp-1177506)]"
mp-759812_Li,Li4-7Ti11O24,Li,0,"[Element Ti, Element O]",2,0.005002751,2.554103637,83.83238311,296.8014847,214.1165946,758.0617513,0.05833316,0,"[MPID(mp-759812), MPID(mp-766823), MPID(mp-767194)]"
mp-759168_Li,Li2-3V(OF)2,Li,0,"[Element V, Element O, Element F]",3,0.007152115,2.280202231,189.0622251,610.5382786,431.1001074,1392.150745,0.087946273,0.108714844,"[MPID(mp-759885), MPID(mp-759168)]"
mp-754864_Li,Li1-1.5V(OF)2,Li,0,"[Element V, Element O, Element F]",3,0.034272016,3.024187388,102.0242311,319.8591135,308.540393,967.313897,0.00458091,0.073067495,"[MPID(mp-765626), MPID(mp-776500), MPID(mp-754864)]"
mp-705448_Li,Li0-1NiPO4,Li,0,"[Element Ni, Element P, Element O]",3,0.011350187,5.983226933,166.877457,510.6182051,998.4656954,3055.144598,0.538852591,0.223004802,"[MPID(mp-705637), MPID(mp-705448)]"
mp-755000_Li,Li0.5-1TiO2,Li,0,"[Element Ti, Element O]",2,0.072799574,1.350797818,154.3743183,595.8116153,208.5284923,804.8210297,0.09646299,0.054442956,"[MPID(mp-760832), MPID(mp-755000)]"
mp-752923_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.00239695,3.080653173,121.9272134,412.7444954,375.615457,1271.52264,0.005162163,0.063101245,"[MPID(mp-752923), MPID(mp-776440)]"
mp-768545_Li,Li2-4MnV(PO4)3,Li,0.68485154,"[Element Mn, Element V, Element P, Element O]",4,0.066719778,3.373401968,128.0659062,363.097159,432.0177799,1224.872671,0.021517552,0.028141952,"[MPID(mp-768547), MPID(mp-778000), MPID(mp-768583), MPID(mp-1177909), MPID(mp-1177980), MPID(mp-768545), MPID(mp-768548), MPID(mp-768549)]"
mp-763169_Li,Li0-1V2(OF)3,Li,0,"[Element V, Element O, Element F]",3,0.005046521,3.324755887,125.3475159,428.3417162,416.7498913,1424.131642,0.008395755,0.085087976,"[MPID(mp-763169), MPID(mp-779054)]"
mp-752757_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,7.97E-05,3.541409188,121.9272134,427.1183938,431.794154,1512.601004,0.042437342,0.045039625,"[MPID(mp-752757), MPID(mp-753339)]"
mp-761125_Li,Li1-2V(OF)2,Li,0,"[Element V, Element O, Element F]",3,0.023688425,3.743696788,198.795867,589.9621742,744.2314488,2208.639497,0.074975035,0.071730645,"[MPID(mp-765509), MPID(mp-761125)]"
mp-753928_Li,Li0-1V2O2F3,Li,0,"[Element V, Element O, Element F]",3,0.059264674,3.208217503,135.4855465,485.3099886,434.6671018,1556.98,0.060540943,0.051787283,"[MPID(mp-764379), MPID(mp-753928), MPID(mp-759850), MPID(mp-1176552)]"
mp-767633_Li,Li4-6Ti9O20,Li,0,"[Element Ti, Element O]",2,0.000189182,2.704458051,67.64318462,235.4959477,182.9381552,636.8889117,0.06141085,0.005976774,"[MPID(mp-767633), MPID(mp-1324091), MPID(mp-768114)]"
mp-753036_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.008244538,3.03780026,121.9272134,406.1950539,370.3905207,1233.93944,0.001347601,0.064471958,"[MPID(mp-1648259), MPID(mp-776389), MPID(mp-1574300), MPID(mp-753036)]"
mp-752625_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.015326969,2.80103818,121.9272134,407.950713,341.52278,1142.685523,0.006512677,0.095370035,"[MPID(mp-763192), MPID(mp-775937), MPID(mp-752625), MPID(mp-1377576)]"
mp-752985_Li,Li0-1V3O5F,Li,0,"[Element V, Element O, Element F]",3,0.007263139,2.989195053,103.576239,417.8866206,309.6095812,1249.144619,0.072583031,0.071190253,"[MPID(mp-753016), MPID(mp-752985), MPID(mp-1291989)]"
mp-758804_Li,Li0-2V2OF5,Li,0.96191378,"[Element V, Element O, Element F]",3,0.042300505,2.577372018,236.3900578,789.3741045,609.2651205,2034.510729,0.001522515,0.0751087,"[MPID(mp-764744), MPID(mp-761104), MPID(mp-759836), MPID(mp-758804)]"
mp-761012_Li,Li0-4V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.104545872,3.977791598,264.3337426,773.0865165,1051.46454,3075.17705,0.016406267,0.042111299,"[MPID(mp-761012), MPID(mp-780283)]"
mp-775890_Li,Li0.92-1.17V(OF)2,Li,0,"[Element V, Element O, Element F]",3,0.030638955,4.333285153,51.92679053,162.0545704,225.0135905,702.2286639,0.05132278,0.048216528,"[MPID(mp-776317), MPID(mp-775890)]"
mp-753681_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.031078847,3.44254899,121.9272134,441.6561173,419.7404055,1520.422821,0.042490143,0.056071026,"[MPID(mp-764448), MPID(mp-765223), MPID(mp-761186), MPID(mp-753681)]"
mp-756285_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.005921779,2.976639941,121.9272134,407.0478037,362.9334134,1211.63475,0.002159352,0.071989106,"[MPID(mp-756285), MPID(mp-776824)]"
mp-752838_Li,Li0-2V3(OF)4,Li,0,"[Element V, Element O, Element F]",3,0.077274575,3.720408138,174.7745746,594.2606239,650.2327498,2210.892061,0.102063536,0.050921309,"[MPID(mp-760115), MPID(mp-752838), MPID(mp-1305656)]"
mp-764367_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.002320688,3.489090336,121.9272134,423.0557392,425.4150621,1476.079691,0.039719418,0.048436898,"[MPID(mp-764367), MPID(mp-860940)]"
mp-777267_Li,Li0-4V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.117906682,3.936860831,264.3337426,763.2977445,1040.645157,3004.996993,0.040515811,0.069762153,"[MPID(mp-778369), MPID(mp-777267)]"
mp-753466_Li,Li0-1V3(OF3)2,Li,0,"[Element V, Element O, Element F]",3,0.006329515,3.344410088,87.65680286,319.897304,293.1602958,1069.867771,0.080582118,0.07997194,"[MPID(mp-759157), MPID(mp-753466)]"
mp-777269_Li,Li0-1V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.043681059,4.348179363,69.65995263,203.7803449,302.8939685,886.0734903,0.01660811,0.028519595,"[MPID(mp-780323), MPID(mp-777269)]"
mp-759739_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.033655065,3.50013647,121.9272134,441.2404084,426.7618865,1544.401645,0.052043649,0.058164422,"[MPID(mp-764357), MPID(mp-760019), MPID(mp-759739)]"
mp-752612_Li,Li0-3V2OF7,Li,0.608931517,"[Element V, Element O, Element F]",3,0.066179781,4.048337948,295.9372589,868.5556816,1198.054036,3516.206926,0.070503011,0.052010596,"[MPID(mp-765500), MPID(mp-761097), MPID(mp-752612)]"
mp-758438_Li,Li0-1V3O5F3,Li,0,"[Element V, Element O, Element F]",3,0.003286392,3.989346498,90.31435504,345.5217973,360.295256,1378.406172,0.058028577,0.041646418,"[MPID(mp-759530), MPID(mp-758438)]"
mp-775438_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.005318326,3.001518986,121.9272134,407.561056,365.966846,1223.302247,0.002412621,0.069449896,"[MPID(mp-775438), MPID(mp-778879), MPID(mp-1101272)]"
mp-756060_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.007824317,2.990761643,121.9272134,408.9985447,364.6552333,1223.21716,0.003876125,0.071946048,"[MPID(mp-756060), MPID(mp-775943)]"
mp-752857_Li,Li0-1V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.029677938,4.573258233,69.65995263,197.6014097,318.5729519,903.6822737,0.049626432,0.045406842,"[MPID(mp-752857), MPID(mp-850394)]"
mp-753023_Li,Li0-1V3(O2F)2,Li,0,"[Element V, Element O, Element F]",3,0.014013499,2.754705713,102.3895581,403.9242714,282.0531007,1112.692498,0.068983396,0.09143283,"[MPID(mp-765508), MPID(mp-753023)]"
mp-752997_Li,Li0-1V2O3F,Li,0,"[Element V, Element O, Element F]",3,0.064173286,2.461882261,152.4365214,593.0638829,375.280768,1460.053453,0.036219912,0.105441039,"[MPID(mp-752997), MPID(mp-765841)]"
mp-767433_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.028425448,3.439010203,121.9272134,440.6210323,419.3089311,1515.300226,0.040707372,0.054879539,"[MPID(mp-1101227), MPID(mp-767433)]"
mp-760930_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.007589993,2.991645383,121.9272134,410.6561416,364.7629852,1228.53755,0.007585141,0.075144758,"[MPID(mp-760930), MPID(mp-849639)]"
mp-656852_Li,Li0-2Ti13O22,Li,0,"[Element Ti, Element O]",2,0.010776712,0.769272873,54.24633467,216.7450444,41.73023374,166.7360831,0.010390195,0.059463007,"[MPID(mp-656852), MPID(mp-772150)]"
mp-779058_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.0140917,3.007498261,121.9272134,406.7926795,366.6958824,1223.428276,0.002853435,0.069177366,"[MPID(mp-780763), MPID(mp-779058)]"
mp-764333_Li,Li0-1V3(OF3)2,Li,0,"[Element V, Element O, Element F]",3,0.006222532,3.866034328,87.65680286,324.380559,338.884209,1254.066376,0.040760387,0,"[MPID(mp-1568809), MPID(mp-867665), MPID(mp-1572351), MPID(mp-764333)]"
mp-754609_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.009724647,3.01520339,121.9272134,409.5670524,367.6353473,1234.927965,0.004535261,0.069816197,"[MPID(mp-754609), MPID(mp-776415)]"
mp-759256_Li,Li0-6MnV3(PO4)6,Li,0,"[Element Mn, Element V, Element P, Element O]",4,0.053053913,3.804204157,196.2911129,562.584796,746.7314674,2140.187419,0.020968347,0.021496409,"[MPID(mp-774413), MPID(mp-777761), MPID(mp-1176964), MPID(mp-1176973), MPID(mp-759256), MPID(mp-777372), MPID(mp-778215)]"
mp-759520_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.01938136,2.990701723,121.9272134,406.6846072,364.6479274,1216.272356,0.003028124,0.071198927,"[MPID(mp-764159), MPID(mp-849711), MPID(mp-759520)]"
mp-759705_Li,Li0-1V2OF7,Li,0,"[Element V, Element O, Element F]",3,0.021291149,4.522259203,103.9573721,262.0823639,470.1221829,1185.204382,0.088498794,0.083251111,"[MPID(mp-759705), MPID(mp-764752)]"
mp-801665_Li,Li0-1V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.029678304,5.628901943,69.65995263,197.6014738,392.1090427,1112.27932,0.657864522,0.54965232,"[MPID(mp-801665), MPID(mp-863350)]"
mp-759642_Li,Li0-1V3O5F3,Li,0,"[Element V, Element O, Element F]",3,0.007396297,3.959455228,90.31435504,343.6897181,357.5956453,1360.824051,0.062565097,0.048295834,"[MPID(mp-759642), MPID(mp-764754)]"
mp-759829_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.001147597,3.393185218,121.9272134,429.619185,413.7216184,1457.777468,0.054412935,0.072153927,"[MPID(mp-759829), MPID(mp-861457)]"
mp-777723_Li,Li0-4V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.111185418,3.852991915,264.3337426,769.7482807,1018.475773,2965.833902,0.010382913,0.063629637,"[MPID(mp-777723), MPID(mp-1177195), MPID(mp-850742)]"
mp-776420_Li,Li0-1V2OF5,Li,0,"[Element V, Element O, Element F]",3,0.013026792,2.989419333,121.9272134,406.4464306,364.4915691,1215.038817,0.002638494,0.070995077,"[MPID(mp-779365), MPID(mp-776420)]"
mp-758950_Li,Li0-1V4O5F7,Li,0,"[Element V, Element O, Element F]",3,0.010088781,3.369347763,63.25686849,210.8320673,213.1343884,710.3665545,0.046427714,0.083682459,"[MPID(mp-758950), MPID(mp-776430)]"
mp-849451_Li,Li0-1V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.07784711,4.063836243,69.65995263,198.4290644,283.0866402,806.3832235,0.040980454,0.069140112,"[MPID(mp-849451), MPID(mp-1176563)]"
mp-764879_Li,Li0-3V4(OF3)3,Li,0,"[Element V, Element O, Element F]",3,0.029427824,2.970214962,181.2654839,609.6976975,538.3974522,1810.933223,0.00156537,0.090443269,"[MPID(mp-764879), MPID(mp-778244)]"
mp-755229_Li,Li0-4V4(OF3)3,Li,0.894296837,"[Element V, Element O, Element F]",3,0.025997784,2.731576361,237.9636711,808.53207,650.0159387,2208.567089,0.000505801,0.095520019,"[MPID(mp-755229), MPID(mp-775947), MPID(mp-765901)]"
mp-777575_Li,Li0-1V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.032059433,4.105842908,69.65995263,200.8120837,286.0128225,824.5028696,0.033240256,0.05925826,"[MPID(mp-1101185), MPID(mp-777575)]"
mp-753637_Li,Li0-2V2OF6,Li,0,"[Element V, Element O, Element F]",3,0.017425439,4.059933316,218.11561,622.9354119,885.5348316,2529.076232,0.093243355,0.054980722,"[MPID(mp-1101248), MPID(mp-753637)]"
mp-755439_Li,Li0-3V4(OF3)3,Li,0,"[Element V, Element O, Element F]",3,0.021559111,2.93509907,181.2654839,610.2915742,532.0321531,1791.266232,0.001487399,0.095922223,"[MPID(mp-759200), MPID(mp-755439)]"
mp-764086_Li,Li0-1V4OF11,Li,0,"[Element V, Element O, Element F]",3,0.010006673,2.823949883,61.51518924,202.9397843,173.7158115,573.0917801,0.0022126,0.048159929,"[MPID(mp-764086), MPID(mp-776457)]"
mp-779347_Li,Li0-1V4OF11,Li,0,"[Element V, Element O, Element F]",3,0.007057845,2.754058428,61.51518924,203.6281879,169.4164254,560.803927,0.001907192,0.051983748,"[MPID(mp-779347), MPID(mp-849737)]"
mp-777880_Li,Li0-3V4(OF3)3,Li,0,"[Element V, Element O, Element F]",3,0.025146771,2.94578978,181.2654839,610.4680476,533.9700098,1798.310536,0.00511845,0.097291943,"[MPID(mp-777880), MPID(mp-779062)]"
mp-778106_Li,Li0-3V4(OF3)3,Li,0,"[Element V, Element O, Element F]",3,0.015974815,2.950748483,181.2654839,613.9334984,534.8688516,1811.563339,0.002004442,0.093886667,"[MPID(mp-778865), MPID(mp-778106)]"
mp-757416_Li,Li0-2V4OF12,Li,0,"[Element V, Element O, Element F]",3,0.058150577,3.234398973,116.1171649,328.5479586,375.569239,1062.65518,0.100094621,0.164597441,"[MPID(mp-758958), MPID(mp-757416)]"
mp-1411949_Li,Li0-1V4O5F7,Li,0,"[Element V, Element O, Element F]",3,0.012103253,4.115400143,63.25686849,213.2107227,260.3273256,877.447439,1.696855456,1.593140783,"[MPID(mp-1411949), MPID(mp-1443123)]"
mp-774383_Li,Li0-3V4(OF3)3,Li,0,"[Element V, Element O, Element F]",3,0.021127274,2.964644365,181.2654839,611.4969163,537.3876953,1812.870887,0.006019846,0.095073974,"[MPID(mp-774383), MPID(mp-778226)]"
mp-754461_Li,Li0-1V4OF11,Li,0,"[Element V, Element O, Element F]",3,0.003108717,2.945780743,61.51518924,203.8935651,181.2102599,600.6257378,0.002904022,0.041644158,"[MPID(mp-754461), MPID(mp-776414)]"
mp-775902_Li,Li0-1V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.049920847,4.472752693,69.65995263,202.6667027,311.5717408,906.4780403,0.040246974,0.042895197,"[MPID(mp-776537), MPID(mp-775902)]"
mp-775901_Li,Li0-1V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.042436682,4.511330113,69.65995263,204.4073157,314.259042,922.1488788,0.040328826,0.040560844,"[MPID(mp-777440), MPID(mp-775901)]"
mp-774387_Li,Li0-1V4OF11,Li,0,"[Element V, Element O, Element F]",3,0.001665529,2.799704883,61.51518924,203.8461793,172.2243757,570.7091437,0.002826616,0.050164003,"[MPID(mp-774387), MPID(mp-777640)]"
mp-752815_Li,Li1-4V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.029137069,4.052507453,198.2503069,633.0551138,803.4108465,2565.460567,0.059323989,0.036919858,"[MPID(mp-752815), MPID(mp-765238)]"
mp-774359_Li,Li0-4V3OF11,Li,0.573099018,"[Element V, Element O, Element F]",3,0.114753078,3.95312621,264.3337426,776.6299157,1044.944646,3070.116075,0.049263385,0.073243842,"[MPID(mp-774359), MPID(mp-1176567), MPID(mp-1177290)]"
mp-777342_Li,Li0-3V4(OF3)3,Li,0,"[Element V, Element O, Element F]",3,0.025690808,2.956548273,181.2654839,611.9709338,535.9201533,1809.321608,0.001306341,0.092383037,"[MPID(mp-777342), MPID(mp-778178)]"
mp-755719_Li,Li0-1V4O5F7,Li,0,"[Element V, Element O, Element F]",3,0.011535751,3.376796693,63.25686849,214.0442319,213.6055843,722.7838547,0.010790581,0.049703456,"[MPID(mp-755719), MPID(mp-776429)]"
mp-755871_Li,Li0-1V6O7F5,Li,0,"[Element V, Element O, Element F]",3,0.038063193,2.022202873,51.58318989,208.5566424,104.3116748,421.7438414,0.030587895,0.091858195,"[MPID(mp-755871), MPID(mp-776403)]"
mp-760914_Li,Li0-1V4OF11,Li,0,"[Element V, Element O, Element F]",3,0.015390878,2.577002613,61.51518924,201.3095496,158.5248034,518.7752355,0.001753579,0.062254219,"[MPID(mp-760914), MPID(mp-779759)]"
mp-760358_Li,Li0-1V4OF11,Li,0,"[Element V, Element O, Element F]",3,0.012182869,3.014263768,61.51518924,202.4426581,185.4230061,610.2155694,0.002322649,0.03706857,"[MPID(mp-760358), MPID(mp-777831)]"
mp-760913_Li,Li0-11V6O5F19,Li,0,"[Element V, Element O, Element F]",3,0.065264847,3.677443931,358.2360096,1075.0278,1317.392839,3953.35446,0.023667662,0.077255292,"[MPID(mp-760913), MPID(mp-778354)]"
mp-755088_Li,Li0-1V6O7F5,Li,0,"[Element V, Element O, Element F]",3,0.046957713,2.190456173,51.58318989,207.1473859,112.9907167,453.7472701,0.038439887,0.090441487,"[MPID(mp-763201), MPID(mp-755088)]"
mp-776417_Li,Li0-1V6O7F5,Li,0,"[Element V, Element O, Element F]",3,0.055305579,2.060561153,51.58318989,204.8051574,106.2903173,422.0135513,0.035390061,0.094388758,"[MPID(mp-781614), MPID(mp-776417)]"
mp-760355_Li,Li0-1V3OF11,Li,0,"[Element V, Element O, Element F]",3,0.05803087,4.267058578,69.65995263,201.3297798,297.2430984,859.0859638,0.040352715,0.055850211,"[MPID(mp-760355), MPID(mp-777339)]"
mp-777832_Li,Li0-1V4OF11,Li,0,"[Element V, Element O, Element F]",3,0.007627087,2.526355308,61.51518924,206.494885,155.4092249,521.6794489,0.001640667,0.065127202,"[MPID(mp-1101212), MPID(mp-777832)]"
mp-760037_Li,Li0-5V6O5F19,Li,0,"[Element V, Element O, Element F]",3,0.050252093,4.134294411,171.5139666,495.0225035,709.0892336,2046.56877,0.027444913,0.06445121,"[MPID(mp-760037), MPID(mp-777740)]"
mp-754836_Li,Li0-1V6O7F5,Li,0,"[Element V, Element O, Element F]",3,0.045403962,1.925930983,51.58318989,206.7176183,99.34566363,398.1238658,0.028425927,0.094876956,"[MPID(mp-754836), MPID(mp-777054)]"
mp-779753_Li,Li0-1V4OF11,Li,0,"[Element V, Element O, Element F]",3,0.00383937,2.991115358,61.51518924,202.7935093,183.9990273,606.5787803,0.002068755,0.038191282,"[MPID(mp-781049), MPID(mp-779753)]"
